age,birthplace,filename,native_language,sex,path_to_audio,transcription,s2t_large_transcriptions
21.0,"islamabad, pakistan",urdu14,urdu,male,data/speech_accent_archive/recordings/recordings/urdu14.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please called stella ask her to bring these things with her from the store six spoons of fresh snow peas five ticks labs a blue cheese and maybe a snack for her brother bob we also need a small plastic snack and a big dry frog for the kit she can scoop these things into three red bags and we will go met her venom station
28.0,"mandi bahauddin, punjab, pakistan",urdu15,urdu,male,data/speech_accent_archive/recordings/recordings/urdu15.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please called stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snag for her brother bob we also need a small plastic snake and a big toy frog for the kids she can screw these things into three red bags and we will go meet her monastery at the train station
22.0,"karachi, pakistan",urdu16,urdu,male,data/speech_accent_archive/recordings/recordings/urdu16.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from this door six boons of fresh snowpiece five thick slaps of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and we will go meet her wednesday at the train station
25.0,"karachi, sind, pakistan",urdu3,urdu,male,data/speech_accent_archive/recordings/recordings/urdu3.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from the store six pounds of fresh snow peas five six labs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go and meet her one day at the train station
29.0,"kuwait city, kuwait",urdu4,urdu,male,data/speech_accent_archive/recordings/recordings/urdu4.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please called stella ask her to bring these things with her from the store six booms of fresh snow peas five fixed lads of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things in a three red bags and we will go meet her one state at the train's station
23.0,"karachi, pakistan",urdu5,urdu,male,data/speech_accent_archive/recordings/recordings/urdu5.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please called stella ask her to bring these things with her from the store six months of fresh snow piece five tick slept blue cheese and maybe a snag for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and miracles meet her wednesday at the train station
24.0,"bangalore, india",urdu6,urdu,female,data/speech_accent_archive/recordings/recordings/urdu6.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things from her from the with her from the store six spoons of fresh snowpiece five thick slabs of blue cheese and maybe a snack for her brother bob ween also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station
23.0,"islamabad, pakistan",urdu7,urdu,male,data/speech_accent_archive/recordings/recordings/urdu7.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella asked her to bring these things with her from the store six spoons a fresh snow's piece five ticks lab a blue cheat and a big toy frog for the kiss she can scoop these things into three red bags and we will go meet with her vanstation
21.0,"abu dhabi, united arab emirates",urdu8,urdu,female,data/speech_accent_archive/recordings/recordings/urdu8.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from the store six spoons of fresh snow piece five thick slabs of blue cheese and maybe a snack for her brother bob she also need a small plastic snake and a big troy frog for the kids she can school these things into three red bags and we will go meet her wednesday at the train station
20.0,"alexandria, virginia, usa",urdu9,urdu,female,data/speech_accent_archive/recordings/recordings/urdu9.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station
40.0,"tashkent, uzbekistan",uzbek3,uzbek,male,data/speech_accent_archive/recordings/recordings/uzbek3.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call sarah ask her to bring glee sing with her from the sword six points of fresh snow piece five feet flat or blue cheese and make this neck for her brother bob wilson is a small black snake and a big toy frog for the kid he can school this thing into three red bags and we will go meet her when the train station
35.0,"tashkent, uzbekistan",uzbek4,uzbek,female,data/speech_accent_archive/recordings/recordings/uzbek4.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please go stella ask her to bring these things with her from the store six months of her snowpiece five thick steps of blue cheese and maybe a snack for her brother ball we also need a small plastic snake and a big toy frog for the kids she can screw these things into three red bags and we'll go with her one day at the train station
24.0,"can tho, vietnam",vietnamese12,vietnamese,female,data/speech_accent_archive/recordings/recordings/vietnamese12.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please costella ask her to bring these things with her from the store six booths or fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small classic snake and a big toy frog for the kids she can scoop these things into thirty red bags and we will go meek her wednesday at the train station
23.0,"hanoi, vietnam",vietnamese13,vietnamese,male,data/speech_accent_archive/recordings/recordings/vietnamese13.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from the store six spoons are pressed no peace five weeks elapsed a good cheese a may be a snap for a brother bob who also need a small glass of snakes and we will go meet her whence they enter into three red bags and we will go meet her whence they enter in station
19.0,"saigon, vietnam",vietnamese18,vietnamese,female,data/speech_accent_archive/recordings/recordings/vietnamese18.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from the stores six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snap for her brother bob we also need a small plastic snake in a big toy frow for the kids she can scoop these things in two three bags three red bags and we will go meet her one day at the train station
18.0,"ho chi minh city, vietnam",vietnamese19,vietnamese,female,data/speech_accent_archive/recordings/recordings/vietnamese19.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from the stores six spoons of fresh nopee five thick slab of blue cheese and maybe a snack for her brother bob more's only a small blasted snake and a big toy frog for the kitts second scoop these things into three red bags and we will go meet her one stations
21.0,"hanoi, vietnam",vietnamese21,vietnamese,male,data/speech_accent_archive/recordings/recordings/vietnamese21.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please go start up asked her to bring these things to her from the store six spoons of fresh snow peas five sticks of blue cheese and maybe a snak for her rather bob we also need a small crustaceanate and a big toy frock from the kids she can with school these things into three drag bags and we will go me her wednesday at fifteen station
23.0,"bien hoa, vietnam",vietnamese22,vietnamese,male,data/speech_accent_archive/recordings/recordings/vietnamese22.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please cause dolly ask her to bring these things with her from the store six spoon of fresh snow peas five thick slab of blue cheese and maybe a snack for her brother bob we also need a small glassy snake and a big toy froth for the kid she can scoop these things into three red bags and we will meet her whence they had the train station
25.0,"hanoi, vietnam",vietnamese4,vietnamese,female,data/speech_accent_archive/recordings/recordings/vietnamese4.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,bleak horse teller ask her to bring the things with her from a store six born of fresh snow beast five thick slabs of blue cheese and maybe a snake for her brother ball she can't scold the things into three red bags and we'll go meet her wednesday other strange station
34.0,"cam ranh, vietnam",vietnamese5,vietnamese,male,data/speech_accent_archive/recordings/recordings/vietnamese5.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please go and steal her ask her to bring these things with her from the store she's spoons of fresh nobby's fightest slap of a blue cheese and maybe i stand for her broad above we also need a small black beast snap and a big toy for the kiss and she can scoop these things into a three red best and we'll miss her one stay at the train's end of the three red best
20.0,"ho chi minh city, vietnam",vietnamese9,vietnamese,male,data/speech_accent_archive/recordings/recordings/vietnamese9.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please go and tell her ask her to bring distant things with her from the store sixpence our freshening peas fattics lapped up blue cheese and maybe snacked for a broth for the kiss she can't scoop this thing into three red eggs and we would go mid her way station
24.0,"tervuren, belgium",vlaams1,vlaams,male,data/speech_accent_archive/recordings/recordings/vlaams1.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from the store six points of fresh snowpiece five thick slaps of blue cheese and maybe a snack for a brawler bob we also need a small plastic snake and a big toy frog for the kid she can scoop these things into three red bags and we will go meet her wednesday at the train station
21.0,"turnhout, belgium",vlaams2,vlaams,female,data/speech_accent_archive/recordings/recordings/vlaams2.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can school these things into three red bags and we will go meet her one day at the train station
22.0,"herentals, belgium",vlaams3,vlaams,female,data/speech_accent_archive/recordings/recordings/vlaams3.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from the store six boons a fresh snow peas five thick slaps of blue cheese and maybe a snack for her rather bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station
50.0,"ronse, belgium",vlaams4,vlaams,female,data/speech_accent_archive/recordings/recordings/vlaams4.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from store six spoons of fresh snowpiece five thick slabs of blue cheese and maybe snack for her brother bob we also need a small classic snake and a big toy frog for the kids she can scoop these things into three red bags and we'll go meet her at the train's station
37.0,"dakar, senegal",wolof2,wolof,male,data/speech_accent_archive/recordings/recordings/wolof2.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please chorus teller ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and a big toy frog for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will meet her when station
52.0,"khombole, senegal",wolof3,wolof,female,data/speech_accent_archive/recordings/recordings/wolof3.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please go stella ask her to bring this fancy with her from the store six balls of fresh snow peas five thick slop of poachies it may be a snack of her brother's book we also need a small posse snake and a big toy for the kids the camp school leave things in to say right pats and we'll go need her whence they are to train station
30.0,"changsha, hunan, china",xiang2,xiang,male,data/speech_accent_archive/recordings/recordings/xiang2.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please costella ask her to bring thee things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need up small plastic snake and a big toy frock for the kit she can't scoop with these things into three red backs and we will go meet her wednesday at the train station
23.0,"zhuzhou, hunan, china",xiang4,xiang,female,data/speech_accent_archive/recordings/recordings/xiang4.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please costella ask her to bring thee things with her from the store six spoons of fresh snow piece five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snack for any big tie frog for the kids she can scoop thee things into three red bags and we will go mit her wednesday at the chenstation
19.0,"yakutsk, russia",yakut1,yakut,female,data/speech_accent_archive/recordings/recordings/yakut1.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring the things with her from the store sixpence of fresh nopees five thick slabs of blue cheese and maybe a snack for her brother bob wills only the small plastic snake and a big toy frog for the kids she can scoop the things into three red bags and we will go meet her wednesday at train station
34.0,"yap island, federated states of micronesia",yapese1,yapese,female,data/speech_accent_archive/recordings/recordings/yapese1.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from the store six points of fresh snow piece five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids see can scoop these things into three red bags and we will go meet her whence they at the trench they at the trench they at the trench they at the trench they at the trench they at the trench they at the trench they at the church they at the station
60.0,"st. etienne, france",yiddish1,yiddish,male,data/speech_accent_archive/recordings/recordings/yiddish1.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy fog for the kids she can scoop these things into three red bags and we will go meet her one stay at the train's station
78.0,"winnipeg, manitoba, canada",yiddish2,yiddish,female,data/speech_accent_archive/recordings/recordings/yiddish2.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from the store six boons of first snowpiece five thick slabs of blue cheese and maybe a snap for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station
52.0,"brooklyn, new york, usa",yiddish3,yiddish,male,data/speech_accent_archive/recordings/recordings/yiddish3.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from the store six spoons of fresh snowpiece five thick slabs of blue cheese and maybe a snack for her bread of odd we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the translation
86.0,"vilnius, lithuania",yiddish5,yiddish,female,data/speech_accent_archive/recordings/recordings/yiddish5.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from the store six bowls of rash snow piece five thick slabs of blue cheese maybe a snake for her broader barb the also near a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and even gorbee for the keys she can scrape the trains into three red bags and the trains
40.0,"ibadan, oyo, nigeria",yoruba2,yoruba,female,data/speech_accent_archive/recordings/recordings/yoruba2.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please called stella ask her to bring this things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we'll go mida the train's station
31.0,"bethel, alaska, usa",yupik1,yupik,female,data/speech_accent_archive/recordings/recordings/yupik1.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from the store six boons of fresh snow piece five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station
24.0,"bulawayo, zimbabwe",zulu1,zulu,female,data/speech_accent_archive/recordings/recordings/zulu1.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from the storm six spoons of fresh snow peas five thick slips of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the keys she can scoop these things into three red bags and we will all will go and meet her one day at the train station
27.0,"virginia, south africa",afrikaans1,afrikaans,female,data/speech_accent_archive/recordings/recordings/afrikaans1.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from the stores sixpence of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother er brother bub we also need a small plastic snake and a big toy frog for the kids she can scoop these things into friedriot bags and we will go meet her wednesday at drain station
40.0,"pretoria, south africa",afrikaans2,afrikaans,male,data/speech_accent_archive/recordings/recordings/afrikaans2.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station
43.0,"pretoria, transvaal, south africa",afrikaans3,afrikaans,male,data/speech_accent_archive/recordings/recordings/afrikaans3.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station
26.0,"pretoria, south africa",afrikaans4,afrikaans,male,data/speech_accent_archive/recordings/recordings/afrikaans4.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snap for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station
19.0,"cape town, south africa",afrikaans5,afrikaans,male,data/speech_accent_archive/recordings/recordings/afrikaans5.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from the store six spoons of fresh nopees five thick slabs of blue cheese and maybe a snap for her brother bogie we also need a small plastic snake in the big toy frog for the kids she can scoop these things into three red bags and we will go and meet her wednesday at the train station
41.0,"accra, ghana",akan1,akan,male,data/speech_accent_archive/recordings/recordings/akan1.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,these costello ask her to bring these things withered from the stall six six bones of fresh snow piece five thick slabs of blue cheese and maybe a snug for her brother bob yours i need a small plastic snake and a big toy froth for the cakes she can scoop these things into three red bags and we'll go mit her wednesday and a transition
19.0,"prishtina, kosovo",albanian1,albanian,male,data/speech_accent_archive/recordings/recordings/albanian1.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from the store six spoons of fresh snow piece five thick slaps a blue cheese and maybe a snack for her brother bob we also need a small plastic snake and the big toy frog for the kids she can scoop these things into three red bags and we will go meet at the train station
44.0,"tirana, albania",albanian3,albanian,male,data/speech_accent_archive/recordings/recordings/albanian3.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from the store six points afresh not a piece five thick slabs of blue cheese and maybe a snack of her brother bob who often eat a small plastic snake and a big toy frog for the kids she can scoop these things into three or four bags and will go and meet her at wednesday at the prince station
31.0,"vlore, albania",albanian5,albanian,male,data/speech_accent_archive/recordings/recordings/albanian5.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring this things from a with her from the store six points of fresno piece five thick slaps of blue cheese and maybe a snack for a brother boat we also need a small plastic snake and a big tough rope for the kids she can scoop the stings into three red bags and we will go meter one day at the train station
25.0,"prishtina, kosovo",albanian6,albanian,female,data/speech_accent_archive/recordings/recordings/albanian6.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,these calls stella ask her to bring these things with her ma with her from the store six spoons of fresh no peace a five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small classic snake and a big toy frog for her own for the kits she can scoop these things into three red bags and we will go meet her one day at the train station
45.0,"prishtina, kosovo",albanian7,albanian,female,data/speech_accent_archive/recordings/recordings/albanian7.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from the store six spoons of fresh snow piece five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her one day at the train station
43.0,"prishtina, kosovo",albanian8,albanian,female,data/speech_accent_archive/recordings/recordings/albanian8.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things from her with her from the store six spoons of fresh snowpiece five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her what wednesday at the train station
22.0,"tirana, albania",albanian9,albanian,female,data/speech_accent_archive/recordings/recordings/albanian9.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her one day at the train station
39.0,"ouarzazat, morocco",amazigh2,amazigh,male,data/speech_accent_archive/recordings/recordings/amazigh2.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stillan ask her to bring this thanks with her from the store six pounds of fresh snow peas five thick slaps of blue cheese and maybe a snack for her bother bob we also need a small posse snack and a big toy frog for the kids she can scoop it into three little bags and we will go meet her wednesday at the train station
24.0,"addis ababa, ethiopia",amharic11,amharic,female,data/speech_accent_archive/recordings/recordings/amharic11.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slip of blue cheese and maybe a snack for her brother bab we also need a small plastic snack and a big toy frog from the kid's she can't scoop these things into three red bags and we also we will go meet her one stay at the train station
