age,birthplace,filename,native_language,sex,path_to_audio,transcription,sewd_base_transcriptions
30.0,"montevideo, uruguay",spanish154,spanish,male,data/speech_accent_archive/recordings/recordings/spanish154.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please coldstela ask her to bring these things with her from the store six poons of fresh snowpeese fithic slaps of blue cheese and maybe a snack for her broter bob we also need a small blastic snak and a big doy frog for the kids she can scoop these things into three read bags and we'll go meet her wednesday at the train station
65.0,"montevideo, uruguay",spanish156,spanish,female,data/speech_accent_archive/recordings/recordings/spanish156.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from the store six spoons of fresh snowpeese five thick slabs of blue cheese and maybe a snak for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station
19.0,"mexico city, mexico",spanish157,spanish,female,data/speech_accent_archive/recordings/recordings/spanish157.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,go please call stella ask her to bring these things with her from the store six spoons of fresh snow peese five thick slaps of boo cheese and maybe a snack for her brother ball we also need a small plasic snack and a big toy frog for the kids she can scroop these things into a red bag and we can go meet her wednesday at the train station
44.0,"buenos aires, argentina",spanish16,spanish,male,data/speech_accent_archive/recordings/recordings/spanish16.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stala ask her to bring these things with her from the store sixpoons of fresh snow pees five thick slaps of blue cheese and maybe a snack for her brother bob we also need a small blastic snake and a big dowy frog for the kids she can scoop the things into three red backs and we will go meet her wednesday at the train station
20.0,"bogota, colombia",spanish160,spanish,male,data/speech_accent_archive/recordings/recordings/spanish160.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please calstella ask her to bring these things with her from the store sixpoons of fresh snowpheese five thick slabs of blue cheese and maybe the snake for a brother bob we also need a small plastic snake and a big toy frob for the kids she can scrow these things into three red bags and we will both meet her wednesday at the train stage
28.0,"mexico city, mexico",spanish162,spanish,male,data/speech_accent_archive/recordings/recordings/spanish162.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things from the store six spoons of fresh snow please five thick slaps of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will meet her wednesday at the train station
22.0,"puebla, mexico",spanish17,spanish,female,data/speech_accent_archive/recordings/recordings/spanish17.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from the store sixespoons of freshest nopies five thickest laps of blue cheese and maybe it's a snack for her brother bob we ought to need a small plastic snake and a big tol frog for the kits she can scoop these things into three red bags and we will go with her wednesday at the train station
22.0,"la paz, bolivia",spanish18,spanish,male,data/speech_accent_archive/recordings/recordings/spanish18.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,pleus colastella ask her to bring these things with her from the store sixspoons of fread of fresh snowpees five thick slaps of blue cheese and maybe a snack for her brother both we 'lso neet a smol plastic snake and a big jolly frog for the kits she can scoop these things into three red backs and we will go meet her wednesday at the train station
32.0,"madrid, spain",spanish22,spanish,female,data/speech_accent_archive/recordings/recordings/spanish22.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call astella ask her to bring these things with her from the store six spoons of freshd snowpiece five thick slapsosblue of blue cheese and maybe i snack for her brother bob we also need a small blastic snake and a victoy frog for the kits she can scoop these things into three red bags and we will go meet her wednesday at the train station
22.0,"santiago, chile",spanish23,spanish,male,data/speech_accent_archive/recordings/recordings/spanish23.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from the store sixpoons of fresh snowpeece five thick slaps of blue cheese and maybe a snipe for a brother bob well's nead a small classic snake and a big tow shrog for the kits she can scroop the things into three red backs and wew'll go meet her wednesday at the train station
27.0,"mexico city, mexico",spanish24,spanish,male,data/speech_accent_archive/recordings/recordings/spanish24.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from the store six spoons of fresh snow pease five thick slaps of blue cheese and maybe a snak for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station
26.0,"san jose, costa rica",spanish25,spanish,male,data/speech_accent_archive/recordings/recordings/spanish25.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,bicolstella ask her to bring these things from the store sixpoons of fresh snalpeese b a thick slaf of blue cheese and maybe a snake from her broder bocg we also need a small plustic snake in a big toy frug for the kids she can scoop these things into three red bags and we will meet her wednesday at the train station
18.0,"burgos, spain",spanish26,spanish,male,data/speech_accent_archive/recordings/recordings/spanish26.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please colle stella ask her to bring these things with her from the store six spoons of fresh snow peals five thick slaps of blue cheese and maybe a snack for her brother bob we also need a small blastic snake and a bilktay fro for the kilts siken scoop these things into three ret backs and we will row meet her wednesday at the train station
34.0,"zaragoza, spain",spanish27,spanish,male,data/speech_accent_archive/recordings/recordings/spanish27.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,bleeds colstilla ask her to bring these things with her from the store six poons of fred now peese five thick slaps of brue cheese and maybe a snack for her brother bob we also need as more brusticas nak and a big toy frog for the kits si kannas coop these things into three red bags and we will go meet her wednesday at the training station
18.0,"maracaibo, zulia, venezuela",spanish29,spanish,male,data/speech_accent_archive/recordings/recordings/spanish29.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,puese colp stella ask her to wrin these things sot her from er store six spoons of fresh nok peas fat thick flaps of blue cheese anmaby a snake for her brothebob wilson a small plastic snake in a big toi frock for the kits she can scrop these things into three red bags and we'll go meet her wonesday at the train station
18.0,"buenos aires, argentina",spanish30,spanish,male,data/speech_accent_archive/recordings/recordings/spanish30.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from the store sixpoons of fresh snowpeese five thick slaps of blue cheese and maybe a snack for her brother bog we also need a small plastic snake and a big toy frock for the kids she can scroop these things into three red baks and we will go meet her wenesday at the train station
18.0,"caracas, venezuela",spanish33,spanish,male,data/speech_accent_archive/recordings/recordings/spanish33.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,plese colstella ask her to bring the stings with her from the store six spoons of fresh snowpeese five thix slaps of blue cheese and maybe a snake for her brother bob we' also nade a small placid snake and a big toiy frog for a kits she can scop the sthings into three red bags and wew'll go mit her wednesday at the train station
28.0,"cartagena, spain",spanish34,spanish,male,data/speech_accent_archive/recordings/recordings/spanish34.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please col stella ask her to bring these things with her from the store sixspoons of fresh snow pease five thig slaps of blue cheese and maybe snack for her brother bob we also need a small plastic snake and a big toed frut for the kits she can skoop these things into three red bags and we will go met her one stay at the train station
28.0,"mexico city, mexico",spanish35,spanish,male,data/speech_accent_archive/recordings/recordings/spanish35.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please col tailer ask her to bring these things with her from the store six spoons of fresh snowpeese five thick slaps of blue cheese and maybe a snack for her brother bod weels onid a small placic snake and a big toy frog for the kits she can scoop these things into three rid bags and we will go mith her wednesday at the train station
27.0,"montevideo, uruguay",spanish36,spanish,male,data/speech_accent_archive/recordings/recordings/spanish36.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please colstella ask her to bring these things with her from the store sixpoons of fresh snow peas five thick slabs of blue cheese and maybe a snak for a brother bob we'lso need a smal blastic snake and a big choy frog for the kids she can scoop these things into three red bags and we'll go meet er wednsday at the troin station
53.0,"tegucigalpa, honduras",spanish38,spanish,male,data/speech_accent_archive/recordings/recordings/spanish38.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please col stella ask her to bring these things with her from the store six spoons of fresh snowpeese fide thik slaps of blue cheese and maybe a snake for her brother bob we also need a small plastic snake and a big toy froud for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station
20.0,"pamplona, spain",spanish39,spanish,male,data/speech_accent_archive/recordings/recordings/spanish39.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please co stella esker to bring these things with her from the stower six spoons of fresh not peese five thick less of lo cheese and maybe a snack for her brother bubb we also need the small plastic's neck and a big toy fruck for the kits she can scoop this things into three red backs and we will go meet her wene'sday at the trench station
20.0,"cartago, costa rica",spanish40,spanish,male,data/speech_accent_archive/recordings/recordings/spanish40.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please coler staller ask her to print the sif with her from the stoll sixpoons of fresh no bis white ixlaved blue cheeks an maybe a snaf for a broer pup bos on his mall postik's neck a beg tivrota kats shickan his pue distiny to te re backs and wego meer him wesday at the train station
25.0,"bonao, dominican republic",spanish41,spanish,male,data/speech_accent_archive/recordings/recordings/spanish41.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please quorstella ask her to bring these things with her from the store sixpoons of fresh snopeese five thix lavs of blue cheese and maybe a snak for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three rad bags and we will go meet her wednesday at the train station
37.0,"la romana, dominican republic",spanish44,spanish,female,data/speech_accent_archive/recordings/recordings/spanish44.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call astella ask her to bring these things with her from the store six poons of fresh snowpeese five thick slabs of blue cheese and may be a snak for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station
33.0,"santo domingo, dominican republic",spanish46,spanish,male,data/speech_accent_archive/recordings/recordings/spanish46.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from the store sixpoons of fresh snowpees fie thick slaps of loo cheese and maybe's neck for her brother bob we also need a small plastic snake and a big toy frog for the kates she can scoop these thins into three red bags and we will go meth her wednesday at the trainge station
25.0,"santo domingo, dominican republic",spanish47,spanish,female,data/speech_accent_archive/recordings/recordings/spanish47.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please go stella ask her to bring the sthens from with her from the store six pons of fresh snow peas five stick glavs of blue chees a maybe a snack for her brother bob we also neet a small plastic snake and a bikdoy frog for the kits she calls coop she cans coop the sthence into three red bags and we will go with her wednesday at the train station
21.0,"bilbao, spain",spanish48,spanish,male,data/speech_accent_archive/recordings/recordings/spanish48.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please callstell ask her to bring these things with humstore six spins a french nopice fine six labs a blue cheese and maybe a snake for brothe bob we all sounded a small plastic snake and a big toy frog for other kids she can scupe these things into three ve dags and we will go meet her weesday at the train station
31.0,"tandil, argentina",spanish49,spanish,male,data/speech_accent_archive/recordings/recordings/spanish49.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please gold stella ask that to bring these things with her from the store six spoons of fashend now pheese five thick slambs o blue cheese and maybe's neck for habrother bob we also need a small blastic snake and a big toyfrog for the kits she can scoop these things into three red bags and we will go meet her wednesday at the train station
52.0,"bogota, colombia",spanish5,spanish,female,data/speech_accent_archive/recordings/recordings/spanish5.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things from ask her to bring these things with her from the store six spoons of fresh snowpeese five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station
27.0,"santo domingo, dominican republic",spanish50,spanish,male,data/speech_accent_archive/recordings/recordings/spanish50.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please colstella ask her to wing these things with her from the store six poonsuls fresh snowpeese fi thig slaps of blue chees and maybe a snake for her brother bof we also need a small blouche snake and a big toly frok for the kits she can scroop these things into three red baks and we will go meth her wednesday at train station
20.0,"caguas, puerto rico",spanish51,spanish,male,data/speech_accent_archive/recordings/recordings/spanish51.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please gostella ask her to bring these tins wih her from the sower sixpoon of frish snowpiece fhitet slap o blue cheese and mayve asnat for her brother bob welson neet a small pat snake and a bit turrifo for the kit she can scoop distin into three ret backs and we will go meet her wednesday at the train station
33.0,"bogota, colombia",spanish53,spanish,male,data/speech_accent_archive/recordings/recordings/spanish53.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from the store sixspoons of fresh snow pease five thinke slaps of blue cheese and maybe it snack for her brother bob we also need a small plastic snake and a big tolly frock for the kids she can scoop these things into three red bags and we will go meeth her wednesday at the train station
25.0,"vina del mar, chile",spanish54,spanish,male,data/speech_accent_archive/recordings/recordings/spanish54.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call sellar ask her to bring the things with her from the stor six spoons of fresh not pies fhie thick slaps of blue cheese and maybe a snap for her bether vov we also need a small plastic snake and a big toy frog for the kits she can scoove these things into three red bags and we will go mik her wedne'sday at the train station
36.0,"tandil, argentina",spanish55,spanish,male,data/speech_accent_archive/recordings/recordings/spanish55.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please colseller ask her to bring these things with her from the store six pence fresh not peese five thik slaps blue cheese and maybe snacked for arbrother bob we ol so need a small plastic snake and a big tipe frog for the kids she can scoop these things into three red bags and we will go and meet her wednesday at the train station
22.0,"monterrey, mexico",spanish56,spanish,male,data/speech_accent_archive/recordings/recordings/spanish56.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please golstella ask her to bring these things with her from the store sixpoons of fresh sel piece five thick slaps of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frock for the kits she can scoop these things into three red baks and we will go meet her wednesday at the train station
33.0,"montevideo, uruguay",spanish57,spanish,male,data/speech_accent_archive/recordings/recordings/spanish57.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please calld stella ask her to bring these things with her from the store six poons of fresh snow pease five tix stabs of blue cheese a maybe snak for her brother bob we also need a small placid snake and a big tory frog for the ket she could coob these things into three bred bags and wewill god meet her whence they at the trains taken
31.0,"bogota, colombia",spanish58,spanish,male,data/speech_accent_archive/recordings/recordings/spanish58.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from the store six spoons of fresh snow bees five fix slaps of blue cheese and maybe a snab for her brother bob we also need a small blestic snake and a big toy frog for the kids she can cook these things into three rim bags and we will go meet her wednesday at the drain station
31.0,"mayaguez, puerto rico",spanish59,spanish,female,data/speech_accent_archive/recordings/recordings/spanish59.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please calstella ask her to bring these things with her from the store sixspoons of fresh snowpease five thick slabs of blue cheese and maybe a snake will have brother bab we often need a small plastic snake and a bigtoy frog for the kits she can scroop these things into three red bags and we will go neet her wednesday at the train station
20.0,"lima, peru",spanish6,spanish,male,data/speech_accent_archive/recordings/recordings/spanish6.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please colly stella ask her to bring these things with her from the store six poons of fresh snowpease five thigs slaps of blue chees and maybe a snak for her brother bob we also need a small plastig snake and a big tolly frog for the kits she can scup these things into three red bags and we will go met her wednesday at the traiing station
18.0,"santiago-dr, dominican republic",spanish60,spanish,female,data/speech_accent_archive/recordings/recordings/spanish60.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please col stella ask her to bring these sthings with her from the store sixpoons of fresh notepiece five thick slavs of blue cheese and maybe a snack for a brother bob we also need a small plastic snake and a big toy frog for the kits she can scoop these stings into three red bags and we will go meet her whence they at a trade station
32.0,"la coruna, spain",spanish63,spanish,female,data/speech_accent_archive/recordings/recordings/spanish63.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please cold sailan ask her to bring the things with her from the store sixpoons fresh nok cheese five thick slams a blue cheese and maybe a snake for her brother bob we also need a small plastic snake and a big toy frog for the gitt she can scop the things into three red bags and we will go meet her wednesday at the trainin station
28.0,"medellin, colombia",spanish64,spanish,male,data/speech_accent_archive/recordings/recordings/spanish64.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please cor silla ask her to bring these things with her from the stork six forms of fresh snopees five thick slaps of blue cheese maybe a snack for her brother bob we also need a small blassic snake and a bigto frog from a ket's she can scoop these things into three red bags and we will go meet her wenesdayt at the train station
32.0,"barranquilla, colombia",spanish65,spanish,male,data/speech_accent_archive/recordings/recordings/spanish65.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please calstana ask to bring these things with her from the store sixpoons of fresh snowpeece five thick slaps of blue cheese and maybe a snake for her brother bob we also need a small plassic snake an a bigtoy frog for the kits she can scoop these things into three red bags and we will go meet her wednesday at the train station
30.0,"san salvador, el salvador",spanish66,spanish,male,data/speech_accent_archive/recordings/recordings/spanish66.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from the store six spoons of fresh snowpease five thick slaps of blue cheese and maybe a snak for her brother bob we also need a small plastic snake and the big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station
27.0,"san fernando, chile",spanish68,spanish,male,data/speech_accent_archive/recordings/recordings/spanish68.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from the store sixpoons of fresh noat cheese five thick slaps of blue cheese and maybe a snak for her brother bob we also need a small plastic snak and a bigtoy frock for the kids she can scop these things into three red bags and we will go meet har wednesday at the train station
20.0,"caracas, venezuela",spanish69,spanish,female,data/speech_accent_archive/recordings/recordings/spanish69.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please callsella ask her to bring these things with her with her from the store six spoons of fresh snowpeese five thick sauce of blue cheese and maybe get a snack for her brother bob we also need a small pasic snake and a big toyfrock for the kids she can scoop these things into three red bags and we will go and meet her wenesday at the train station
30.0,"bogota, colombia",spanish70,spanish,female,data/speech_accent_archive/recordings/recordings/spanish70.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stilla ask her to bring these things with her from the store six spoons of fresh snopis fide pig slops of blue cheese and maybe a snak for her brother bob we also need a small plastic snake and a big toyfrut for the kivs she can scoop these things into three red backs and we will go to we will go meet her wednesday at the tran stage
24.0,"rosario, argentina",spanish71,spanish,male,data/speech_accent_archive/recordings/recordings/spanish71.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from the store sixspoons of fresh snaw pease five thick slabs of blue cheese and maybe a snak for a brother bob we also need a small plastic snak and a big toy frog for the kids she can scoob these things into three red bags and we will go and meet her wednesday at the train station
20.0,"miami, florida, usa",spanish72,spanish,female,data/speech_accent_archive/recordings/recordings/spanish72.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please cal sella ask her to bring these things with her from the store six spoons of fresh snow pheese five thick slaps of blue cheese and maybe a snak with her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go mee her wednesday at the train station
19.0,"merida, venezuela",spanish73,spanish,male,data/speech_accent_archive/recordings/recordings/spanish73.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please callstela ask her to brin the fings with her from the stool tixpoons of resnap peas fite slup of low sheeds and maybe a snak for her breda boll wilsoni the smooth plax snig an a bit tofro for the kes she can sqot the fings into three rabbugs and we will comit her whens tey at the tray station
44.0,"zaragoza, spain",spanish74,spanish,male,data/speech_accent_archive/recordings/recordings/spanish74.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please go stella ask her to print the thins with her from the store sixpoons of phristno peese five thick slaps of blue cheese and maybe's neck for her brother baw we also neet a small plustog's neck and a big ter frog for the kids she can skrip these thins into three red bags and we will go meet her wednesday at the train station
28.0,"lima, peru",spanish75,spanish,female,data/speech_accent_archive/recordings/recordings/spanish75.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call astella ask her to bring these things with her from the store sixspoons of fresh snowpeese five thick slaps of blue cheese and maybe a snack for her brother bab we also need a small plastic snake and a big toy frog for the kits she can escup these things into three red bags and we will go mit her wednesday at the trainin station
