age,birthplace,filename,native_language,sex,path_to_audio,transcription,s2t_small_transcriptions
25.0,"minsk, belarus",russian28,russian,female,data/speech_accent_archive/recordings/recordings/russian28.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from the store six forms of fresh snow peas five six labs of blue cheese and maybe a snack for a brother bob we also need a small plastic snake and a big on a toy frog for the kids she can scoop these things into three red bags and we will go meet her one day at the tree station
21.0,"chisinau, moldova",russian29,russian,male,data/speech_accent_archive/recordings/recordings/russian29.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from the store sixpoons of fresh snow peas five thick slabs of blue cheese and maybe a snake for a brother bob we also knew a small plastic snake and a big toy frog for the kids she can scoop these into three red bags and we will go midday at a train station she can scoop these into three red bags and we will go mid her wednesday at a train station
35.0,"zaporizhzhya, ukraine",russian3,russian,female,data/speech_accent_archive/recordings/recordings/russian3.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from the store sixpence of fresh snow peas five thick slabs of blue cheese and maybe a snap for her brother bob be also need a small plastic snake and the big toy frog for the kids she can scoop these things into three red bags and we will go meet her one day at the train station
18.0,"stavropol, russia",russian30,russian,male,data/speech_accent_archive/recordings/recordings/russian30.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for pure brother bob we also need a small plastic snake and a big toy frog for the kids she can skilp these things into three red bags and wibble bell meat her wetness day at the train station's taste she can skids to three red bags and webble mea's
21.0,"tallinn, estonia",russian31,russian,male,data/speech_accent_archive/recordings/recordings/russian31.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack from her butter ball it also need a small plastic snake and a big square frog for the kids she can scoop these things to free red bags and on go meet her wednesday at the train station
31.0,"kiev, ukraine",russian32,russian,female,data/speech_accent_archive/recordings/recordings/russian32.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring thee thanks with her for this tour sixposa fresh snow piece five thick slaps of lutches and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red backs and we will go mid her wednesday at that train station
24.0,"karaganda, kazakhstan",russian33,russian,female,data/speech_accent_archive/recordings/recordings/russian33.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with you from the store sixpoons of fresh note piece five thick stabs of blue cheese and name the snack for your broade bob well send it a small plastic snake and a big toy frog for the kids she comes to things into three red tanks and we will go mean the trainstead
19.0,"vladivostok, russia",russian34,russian,male,data/speech_accent_archive/recordings/recordings/russian34.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from the store six spoons of fresh snow bees five thick slits on blue cheese and may be as nice for her rather bob we also need a small plastic snake and a big toy frog for their kits she can scoop these things into three red bags and we will go with her when this day and the train station
25.0,"moscow, russia",russian36,russian,male,data/speech_accent_archive/recordings/recordings/russian36.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from the store sixpoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three well mixed and we will go meat toy frog for the kids
31.0,"st. petersburg, russia",russian37,russian,male,data/speech_accent_archive/recordings/recordings/russian37.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her the prince these things with her from the store six spoons of fresh note piece five thick slabs of blue cheese and maybe a snake further brother pop we also need a small plastic snake and a big tougher the kids she can scoop these things and we will go max and wheel backs and wheel backs and wheel backs and wheel backs at the kids at the twins they should three or wings they should three or wings they should three or wings they shoot these things they should twins they should three or wings they shoot twins they should twins they should twins the three or wings they should twins they should twins they should twins they should twinse the twins they should twins they should twins they should twins they should twins they should twins they should twinse the twinse their wings they should twinse their wings they should twins they
25.0,"brooklyn, new york, usa",russian39,russian,female,data/speech_accent_archive/recordings/recordings/russian39.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go mead her wednesday at the train station
23.0,"bishkek, kyrgyzstan",russian40,russian,female,data/speech_accent_archive/recordings/recordings/russian40.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from the store six spoons of fresh snow piece five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big patrol for the kids she can scoop these things into streamer bags and we will go meat her wednesday as a train station
30.0,"nizhni novgorod, russia",russian41,russian,female,data/speech_accent_archive/recordings/recordings/russian41.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick stabs of blue cheese and maybe a snack for her brother ball we also need a small plastic snake and a big toy frog froth the kids she can scoop these things into three red bags and we will go midday the train stations
24.0,"moscow, russia",russian42,russian,female,data/speech_accent_archive/recordings/recordings/russian42.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from the store six pins of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her when stayed the train station
27.0,"st. petersburg, russia",russian43,russian,female,data/speech_accent_archive/recordings/recordings/russian43.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask wherever we bring these things with her from the store six spoons of fresh snow piece five thick sobs of blue cheese and maybe a snag for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we'll go meat her one day the train station
29.0,"penza, russia",russian44,russian,female,data/speech_accent_archive/recordings/recordings/russian44.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and may be a snack for her brother bob well so need a small plastic snake and a big to a frog for the kits she can scoop these three red bags and we will go meet her one day at the train station
24.0,"perm, russia",russian46,russian,female,data/speech_accent_archive/recordings/recordings/russian46.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please golstella ask her to bring these things with her from the store six spoons of fresh snow piece five thick slabs of blue cheese and made her snake for her brother bob who also made a small plastic snake and a big toy frog for the kids she gets two of these things into three red bags and we will go meet her wednesday at the train station
26.0,"saransk, russia",russian47,russian,female,data/speech_accent_archive/recordings/recordings/russian47.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please colstella ask her to bring these things with her from the store sixpence of fresh snow peas five thick slabs of blue cheese and maybe a smack on her brother bob well so near the small plastic snake and a big tolled fried for the kids she can skip this thing into three red bags and we will go me her wednesday and the train station
29.0,"fergana, uzbekistan",russian48,russian,female,data/speech_accent_archive/recordings/recordings/russian48.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from the store six blues of fresh snow peas five thick slaps of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station
26.0,"moscow, russia",russian6,russian,female,data/speech_accent_archive/recordings/recordings/russian6.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella she can't ask her to bring the things with her home from store six spoons of fresh snow peas five thick slaps of blue cheese and maybe a snack for her brother bob we also knew the small plastic snake and a big toy frog for the kids she can scoop all the thing into three red bags and will get down each day at the trainsty and will at the trainsty and will get the trainsty and will at the trainstah and will get the trainstah and will at the trainstah and will get the trainstah and will get the trains she canstah and will get the trains the trains to brings the trainstah and will gets to brings the trains to brings to brings to brings to brings the trainstak to brings to brings the trains to brings to brings to brings the trains
54.0,"kiev, ukraine",russian7,russian,female,data/speech_accent_archive/recordings/recordings/russian7.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,our please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also knew they small plastic snake and a big toy frog for the kiss she can scoop the things unto three red bags and we will go meat her whench they will go meats they
23.0,"moscow, russia",russian9,russian,male,data/speech_accent_archive/recordings/recordings/russian9.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring the stings with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother barb we also need a small plastic snake in the big toy frock for the kids she can screw these things into three red bags and we will go in her wednesday at the train station
45.0,"byumba, rwanda",rwanda1,rwanda,male,data/speech_accent_archive/recordings/recordings/rwanda1.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please course they're ask her to bring these things with her from the store six forms of fresh snow peas five thick slips of blue cheese and maybe a smack of her brother bob we also need a small plastic snake and a big toy frog from fallow kids she can squap with things into three red bags and it will be good meat her one's day at the twin station she can skis dish in
35.0,"zofingen, switzerland",sardinian1,sardinian,female,data/speech_accent_archive/recordings/recordings/sardinian1.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring a this thing's with her from the store six spoons of fresh snow peas five sticks lobs of blue cheese and may be a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and she will go and we will go and we will go insteads at the tree at the trees at the tree red bags and she will go we will go we will go and we will go and we will go and we will go and we will go and stay at the tree at the tree at the tree at the tree at the tree at the tree at the tree at the tree at the tree at the trees at the trees at the tree at the tree at the tree at the tree to bring station we will go we will go we will go we will go we will go we will go we will
41.0,"satawal island, yap state, federated states of micronesia",satawalese1,satawalese,male,data/speech_accent_archive/recordings/recordings/satawalese1.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from the store six bones of fresh no peas five thick slaps of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a pick to her frock for the kids she can scoop these things into the three red backs and we will go to the tree at the trees and we will go to the tree at the tree at the tree and we will go at the tree at the tree at the trees and we will go at the tree and we will go at the tree at the tree at the tree at the tree at the tree at the tree at the trees and we will go at the trees and we will go at the tree at the tree at the tree at the tree and we will go at the tree and we will go at the tree and we will go at the tree at the tree at the tree at the tree at the tree at the
25.0,"belgrade, serbia",serbian10,serbian,male,data/speech_accent_archive/recordings/recordings/serbian10.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from the store sixpoons of fresh snow peas five thick slabs of blue cheese and maybe a snake for her brother bob we also need a plastic snake and the big toy frog for the kids she can school the stings into three red bags and we'll go meat her wednesday at a strange dish
26.0,"belgrade, serbia",serbian11,serbian,male,data/speech_accent_archive/recordings/recordings/serbian11.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from the store six spoons of fashionable peas the five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go me through wednesday at the translation
25.0,"vranje, serbia",serbian12,serbian,female,data/speech_accent_archive/recordings/recordings/serbian12.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring those things with her from the store six points of rest and all pieces five thick slabs of blue cheese and maybe a snag for her brother bob we also need a small plastic snake and a big toy for the kids she can scoop those things into the three red bags and we will go to meet her when station when stationed to meet her when stations the twins into the trees into the three red bags and we will go to meet her when station when stations
25.0,"teslic, bosnia and herzegovina",serbian13,serbian,female,data/speech_accent_archive/recordings/recordings/serbian13.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick sledge of blue cheese and maybe a snack for her brother bob wheels on it a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will meet her one day at the train station
26.0,"tuzla, bosnia and herzegovina",serbian15,serbian,female,data/speech_accent_archive/recordings/recordings/serbian15.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please go stella ask her to bring thee things with her from the store sixpence of fresh snow piece five or a thing slaps of blotches and maybe snake for her brother bob we also need a small plastic snake snake and the big toy frog from the kids she can scoop sticks in the three red bags and we will go to me on the wednesday on the wednesday on the wednesday on the wednesday on the wednesday on the wednesday or wednesday on the wednesday on the wednesday on the wednesday on the wednesday
33.0,"belgrade, serbia",serbian16,serbian,male,data/speech_accent_archive/recordings/recordings/serbian16.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake in a big toy frock for the kids she can scoop these things into three red bags and we'll go meet her wednesday at the train station
29.0,"belgrade, serbia",serbian17,serbian,female,data/speech_accent_archive/recordings/recordings/serbian17.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from the store six spoons of fresh snow piece five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and the big frog for the kits she can scoop these things into three red bags as the train staystay she can scoop these things into three red bags as the train stay at the trainsteads as the trainsteads as the trees and we will meats as the trees and we will meats as the trees as the trees and we will meat her as the trees ask to brings as the things and we will meat her as the things and we will meat her and we will meat her as the things in these things in these things in these things in these things in these things in these things in these things in these things in these things in these things in these things in these things in these things in these
22.0,"belgrade, serbia",serbian18,serbian,male,data/speech_accent_archive/recordings/recordings/serbian18.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snake for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go mate her wednesday at the train station
25.0,"belgrade, serbia",serbian3,serbian,male,data/speech_accent_archive/recordings/recordings/serbian3.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from to store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meat her wednesday at the train station
35.0,"belgrade, serbia",serbian5,serbian,male,data/speech_accent_archive/recordings/recordings/serbian5.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from the store a six spoons of fresh snow piece five thick slaps of blue cheese and maybe a snake for her brother bob we also need a small plastic snake and a big toy frog for the kids and she can scoop these things into three red bags and we'll get in a middle game station
33.0,"kraljevo, serbia",serbian6,serbian,male,data/speech_accent_archive/recordings/recordings/serbian6.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from the store sixpence of fresh snow peas five thick slabs of blue cheese and maybe a snake for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop distinct centuetary red red red red red and vilgo meat and vil go a little goat for the kids
31.0,"belgrade, serbia",serbian7,serbian,female,data/speech_accent_archive/recordings/recordings/serbian7.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please go stella ask her to bring these things with her from the store sixpence a fresh snow piece five thick slabs of a blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kits she can scoop these things into three red bags and we will go meet her wednesday at the train station
44.0,"kraljevo, serbia",serbian8,serbian,male,data/speech_accent_archive/recordings/recordings/serbian8.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from the store sixpence of rational peace fighting slaves or blotches and maybe a snake for her brother bob we also need a small plastic snake and a berg big toy frog for the kids she can scope these things into three or eight bags and vill go meat of her at the tray station
31.0,"kragujevac, serbia",serbian9,serbian,female,data/speech_accent_archive/recordings/recordings/serbian9.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,bliss calls stella ask her to bring these things with her from the stall six spoons of fresh snow piece five thick slabs of blue cheese and maybe a snack of her brother bob we also need a small plastic snake and a big toy for all for the kids she can scoop these things in free red bags and will go meet her vestry at a train station
34.0,"taunggyi, myanmar",shan1,shan,female,data/speech_accent_archive/recordings/recordings/shan1.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please cause darrow i've had to bring distinctly half from the stall sixpond oppressed snowpipes five tik strap of breeches and maybe a snap for her broader bosom we're so near a small prostic snake and a big toy frog's for the kiss she can scoop these things into a tree let backs and we would stay and we would stay and we would stay and we would stay and we would stay and we would stay and we would stay and we would stay at the train stay and we would stay and we would stay and we would stay and we would stay and we would stay and we would stay and we would stay and we would stay until we would stay and we would stay and we would stay and we would stay and we would stay till we would stay and we would stay and we would stay and we would stay and we would stay and we would stay and we would stay a good to bring stay and we would stay
30.0,"bulawayo, zimbabwe",shona1,shona,female,data/speech_accent_archive/recordings/recordings/shona1.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meat her wednesday at the train station
20.0,"harare, zimbabwe",shona2,shona,female,data/speech_accent_archive/recordings/recordings/shona2.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please costella ask her to bring these things with her from the store six spoons of fresh snow peas five big slabs of blue cheese and maybe a smack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meat her whence they at the trays they should
26.0,"karachi, pakistan",sindhi1,sindhi,male,data/speech_accent_archive/recordings/recordings/sindhi1.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call us tell her ask her to bring these things with her from this toll sixpence of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brawner ball we also need a small plastic snake and a big toller frog for the kids can scoop these things into three red bags and wheel girl meat her or anastay at the train station
25.0,"kosice, slovak republic",slovak1,slovak,female,data/speech_accent_archive/recordings/recordings/slovak1.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring thee things with her from the store six spoons of fresh snow piece five thick slaps of blue cheese and maybe a snack for a brother bob we also need a small plastic snake and a big toy frock for the kits she can scoop thee things into three red bags and we will go meet her wednesday at the train station
23.0,"piestany, slovak republic",slovak2,slovak,female,data/speech_accent_archive/recordings/recordings/slovak2.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please go stella ask her to bring these things with her from the store sixpence of her snow piece five thick slaps of blue cheese and may be a snake for her brother bob we also need a small plastic snake and a big toy frog for the kids she can squab these things into tree red bags and we will go meat her while they eat a train station
32.0,"povazska bystrika, slovakia",slovak5,slovak,female,data/speech_accent_archive/recordings/recordings/slovak5.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please go stella ask her to bring these things before from the store six pints of fresh snow piece five thick slips of blue cheese and maybe a snake for her bread a bob we also need a small plastic snake and a big toe frog for the kids she can scoop these things into friared bags and we will go meat her wednesday at the transtation
25.0,"slovenj gradec, slovenia",slovenian1,slovenian,female,data/speech_accent_archive/recordings/recordings/slovenian1.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to ring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kits she can scoop these things into three red bags and we will go meet her wednesday at the trade station
20.0,"ljubljana, slovenia",slovenian2,slovenian,male,data/speech_accent_archive/recordings/recordings/slovenian2.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella as her to bring these things with her from the store six spoons of fresh snow piece five thick slap of blue cheese and may be a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station
59.0,"erigavo, somalia",somali2,somali,male,data/speech_accent_archive/recordings/recordings/somali2.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from the store six spoons of fresh sun or piece five thick slabs of blue cheese and maybe as an egg for her brother bob we also need a small plastic snake and a big toy fork for the kiddies
25.0,"mogadishu, somalia",somali4,somali,female,data/speech_accent_archive/recordings/recordings/somali4.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snap for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go to meet her and we will go meet her whence they are the train station
